date,product_id,category_id,store_id,historical_sales,price,promotion_flag,holiday_flag,economic_index,target_demand,historical_sales_is_outlier,price_is_outlier,economic_index_is_outlier,target_demand_is_outlier,target_demand_log1p,economic_index_clipped,year,month,day,week,weekday,lag_1,lag_7,rolling_7,rolling_30,product_id_enc,store_id_enc,promo_count_last_7,promo_count_last_30,days_since_last_promo,promo_x_lag1,price_x_promo,holiday_count_last_7,holiday_count_last_30,days_since_last_holiday,holiday_x_lag1,holiday_x_promo,avg_hist_sales,std_hist_sales,cv_hist_sales,supplier_lead_days,supplier_reliability,demand_during_lead,safety_stock,reorder_point,current_stock,days_of_supply,suggested_order_qty,needs_reorder_flag,slow_moving,high_demand,volatile,critical_spare_flag,stockout_risk_score
2022-03-25,1042,2,4,19,40.6,1,0,119.0,27,0,0,0,0,3.332204510175204,119.0,2022,3,25,12,4,0.0,0.0,0.0,0.0,42,3,1.0,1.0,0,0.0,40.6,0.0,0.0,999,0.0,0,20.23076923076923,4.380902611598172,0.21654651692310356,17,0.94,343.92,29.8,373.73,142,7.02,232,1,0,0,0,0,0.037
2022-03-27,1046,5,3,27,12.03,1,1,91.9,35,0,0,0,0,3.58351893845611,91.9,2022,3,27,12,6,0.0,0.0,0.0,0.0,46,2,1.0,1.0,0,0.0,12.03,1.0,1.0,0,0.0,1,21.571428571428573,3.408672412985387,0.15801792642978613,29,0.82,625.57,30.29,655.86,129,5.98,527,1,0,1,0,0,0.145
2022-03-28,1005,1,6,21,42.71,1,0,100.42,36,0,0,0,0,3.6109179126442243,100.42,2022,3,28,13,0,0.0,0.0,0.0,0.0,5,5,1.0,1.0,0,0.0,42.71,0.0,0.0,999,0.0,0,24.428571428571427,5.711308748355987,0.23379626455258426,4,0.65,97.71,18.85,116.56,147,6.02,0,0,0,1,0,1,0.0
2022-03-31,1008,2,2,19,23.99,1,0,103.27,23,0,0,0,0,3.1780538303479458,103.27,2022,3,31,13,3,14.0,0.0,0.0,0.0,8,1,1.0,1.0,0,14.0,23.99,0.0,0.0,999,0.0,0,20.3,5.657836257007719,0.27871114566540484,27,0.76,548.1,48.51,596.61,304,14.98,293,1,0,1,1,1,0.118
2022-03-31,1006,4,1,23,10.8,0,0,111.32,19,0,0,0,0,2.995732273553991,111.32,2022,3,31,13,3,0.0,0.0,0.0,0.0,6,0,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.125,4.096746676734276,0.20356505226008825,21,0.82,422.62,30.98,453.6,402,19.98,52,1,0,0,0,0,0.02
2022-03-31,1029,1,1,19,8.93,0,0,91.42,20,0,0,0,0,3.044522437723423,91.42,2022,3,31,13,3,0.0,0.0,0.0,0.0,29,0,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.6,4.427188724235731,0.23802089915245864,20,0.73,372.0,32.67,404.67,242,13.01,163,1,1,0,0,0,0.109
2022-04-01,1017,1,3,23,10.34,1,1,91.26,38,0,0,0,0,3.6635616461296463,91.26,2022,4,1,13,4,0.0,0.0,0.0,0.0,17,2,1.0,1.0,0,0.0,10.34,1.0,1.0,0,0.0,1,20.466666666666665,4.673124783064886,0.22832857246245375,12,0.69,245.6,26.71,272.31,389,19.01,0,0,0,1,0,1,0.0
2022-04-05,1044,1,5,21,7.7,0,0,96.53,17,0,0,0,0,2.8903717578961645,96.53,2022,4,5,14,1,0.0,0.0,0.0,0.0,44,4,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.333333333333332,3.8217876191725524,0.20846114286395742,23,0.88,421.67,30.24,451.91,330,18.0,122,1,1,0,0,0,0.032
2022-04-05,1043,1,4,20,31.95,0,0,101.46,14,0,0,0,0,2.70805020110221,101.46,2022,4,5,14,1,0.0,0.0,0.0,0.0,43,3,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,21.727272727272727,2.93567399725886,0.13511470280270904,6,0.71,130.36,11.86,142.23,130,5.98,13,1,0,1,0,1,0.025
2022-04-08,1024,3,10,14,17.4,1,0,101.04,27,0,0,0,0,3.332204510175204,101.04,2022,4,8,14,4,0.0,0.0,0.0,0.0,24,9,1.0,1.0,0,0.0,17.4,0.0,0.0,999,0.0,0,23.166666666666668,6.012613005301035,0.2595372520273828,19,0.68,440.17,43.24,483.41,162,6.99,322,1,0,1,1,1,0.213
2022-04-09,1012,2,10,27,7.63,1,0,86.33,27,0,0,0,0,3.332204510175204,86.33,2022,4,9,14,5,0.0,0.0,0.0,0.0,12,9,1.0,1.0,0,0.0,7.63,0.0,0.0,999,0.0,0,22.11111111111111,2.8037673068767868,0.12680354654216625,11,0.64,243.22,15.34,258.57,420,18.99,0,0,0,1,0,1,0.0
2022-04-16,1037,5,5,14,13.45,0,0,96.97,16,0,0,0,0,2.833213344056216,96.97,2022,4,16,15,5,0.0,0.0,0.0,0.0,37,4,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,21.181818181818183,3.816233269028029,0.1801655191386623,16,0.89,338.91,25.19,364.1,191,9.02,174,1,0,1,0,0,0.052
2022-04-16,1022,5,1,20,21.16,0,0,79.63,9,0,0,0,0,2.302585092994046,79.63,2022,4,16,15,5,0.0,0.0,0.0,0.0,22,0,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.11764705882353,4.270280332442714,0.2122653966418893,13,0.74,261.53,25.4,286.93,402,19.98,0,0,0,0,0,0,0.0
2022-04-20,1003,4,6,26,14.1,1,0,83.46,40,0,0,0,0,3.713572066704308,83.46,2022,4,20,16,2,0.0,0.0,0.0,0.0,3,5,1.0,1.0,0,0.0,14.1,0.0,0.0,999,0.0,0,19.77777777777778,4.465920335658088,0.22580496079170106,26,0.71,514.22,37.57,551.8,158,7.99,394,1,0,0,0,0,0.207
2022-04-23,1024,2,1,20,29.38,1,1,97.45,30,0,0,0,0,3.4339872044851463,97.45,2022,4,23,16,5,0.0,0.0,0.0,0.0,24,0,1.0,1.0,0,0.0,29.38,1.0,1.0,0,0.0,1,18.666666666666668,3.6265017787828473,0.19427688100622395,19,0.68,354.67,26.08,380.75,336,18.0,45,1,1,0,0,0,0.038
2022-04-24,1045,1,7,21,32.88,0,1,98.16,20,0,0,0,0,3.044522437723423,98.16,2022,4,24,16,6,0.0,0.0,0.0,0.0,45,6,0.0,0.0,999,0.0,0.0,1.0,1.0,0,0.0,0,21.933333333333334,4.905778905196061,0.223667731239942,12,0.65,263.2,28.04,291.24,241,10.99,51,1,0,1,0,1,0.06
2022-04-25,1003,2,10,19,17.29,0,0,100.88,13,0,0,0,0,2.639057329615259,100.88,2022,4,25,17,0,0.0,0.0,0.0,0.0,3,9,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.0,6.06630035524124,0.3192789660653284,26,0.71,494.0,51.04,545.04,228,12.0,318,1,1,0,1,0,0.169
2022-04-25,1000,4,6,14,46.52,1,0,110.41,28,0,0,0,0,3.367295829986474,110.41,2022,4,25,17,0,0.0,0.0,0.0,0.0,0,5,1.0,1.0,0,0.0,46.52,0.0,0.0,999,0.0,0,20.125,5.962681563572839,0.29628231371790503,3,0.6,60.38,17.04,77.42,221,10.98,0,0,0,0,1,0,0.0
2022-04-26,1005,5,9,18,28.38,1,0,116.66,24,0,0,0,0,3.2188758248682006,116.66,2022,4,26,17,1,0.0,0.0,0.0,0.0,5,8,1.0,1.0,0,0.0,28.38,0.0,0.0,999,0.0,0,19.454545454545453,5.888355226438642,0.3026724649103975,4,0.65,77.82,19.43,97.25,253,13.0,0,0,1,0,1,0,0.0
2022-04-26,1040,1,8,14,36.41,0,0,103.58,16,0,0,0,0,2.833213344056216,103.58,2022,4,26,17,1,0.0,0.0,0.0,0.0,40,7,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.875,4.155461122770508,0.20907980491927086,11,0.6,218.62,22.74,241.37,258,12.98,0,0,0,0,0,0,0.0
2022-04-26,1040,1,5,29,12.39,0,1,93.57,23,0,0,0,0,3.1780538303479458,93.57,2022,4,26,17,1,0.0,0.0,0.0,0.0,40,4,0.0,0.0,999,0.0,0.0,1.0,1.0,0,0.0,0,20.428571428571427,5.159365040297849,0.25255633064395067,11,0.6,224.71,28.23,252.95,123,6.02,130,1,0,1,1,1,0.205
2022-04-27,1017,1,7,34,8.96,0,0,97.4,40,1,0,0,0,3.713572066704308,97.4,2022,4,27,17,2,0.0,0.0,0.0,0.0,17,6,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.555555555555557,6.166666666666666,0.31534090909090906,12,0.69,234.67,35.25,269.91,137,7.01,133,1,1,0,1,0,0.153
2022-04-27,1013,2,2,21,22.76,0,0,95.95,20,0,0,0,0,3.044522437723423,95.95,2022,4,27,17,2,0.0,0.0,0.0,0.0,13,1,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,21.11111111111111,3.3333333333333335,0.15789473684210528,28,0.81,591.11,29.1,620.21,211,9.99,410,1,0,1,0,0,0.125
2022-04-28,1009,2,1,23,49.69,0,1,98.21,26,0,0,0,0,3.295836866004329,98.21,2022,4,28,17,3,0.0,0.0,0.0,0.0,9,0,0.0,0.0,999,0.0,0.0,1.0,1.0,0,0.0,0,21.266666666666666,3.369329451445933,0.15843241934698746,16,0.93,340.27,22.24,362.5,362,17.02,1,1,0,1,0,0,0.0
2022-04-30,1035,2,2,18,36.53,0,0,96.79,20,0,0,0,0,3.044522437723423,96.79,2022,4,30,17,5,0.0,0.0,0.0,0.0,35,1,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.625,2.199837656347784,0.11209363854001447,10,0.95,196.25,11.48,207.73,392,19.97,0,0,1,0,0,0,0.0
2022-05-01,1032,2,5,18,9.45,0,0,106.59,9,0,0,0,0,2.302585092994046,106.59,2022,5,1,17,6,0.0,0.0,0.0,0.0,32,4,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.7,3.2335051500740732,0.16413731726264333,15,0.84,295.5,20.66,316.16,276,14.01,41,1,1,0,0,0,0.02
2022-05-04,1021,5,6,20,14.55,0,0,121.16,16,0,0,0,0,2.833213344056216,121.16,2022,5,4,18,2,14.0,0.0,0.0,0.0,21,5,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.0,3.35748823865807,0.16787441193290348,24,0.97,480.0,27.14,507.14,120,6.0,388,1,0,0,0,0,0.023
2022-05-05,1030,2,6,23,23.55,1,0,106.81,30,0,0,0,0,3.4339872044851463,106.81,2022,5,5,18,3,0.0,0.0,0.0,0.0,30,5,1.0,1.0,0,0.0,23.55,0.0,0.0,999,0.0,0,19.875,3.356762896431195,0.16889373063804755,9,0.9,178.88,16.62,195.49,258,12.98,0,0,0,0,0,0,0.0
2022-05-06,1033,5,5,21,45.37,1,1,90.82,32,0,0,0,0,3.4965075614664802,90.82,2022,5,6,18,4,0.0,0.0,0.0,0.0,33,4,1.0,1.0,0,0.0,45.37,1.0,1.0,0,0.0,1,19.384615384615383,3.1764356737928106,0.16386374507661325,4,0.61,77.54,10.48,88.02,252,13.0,0,0,1,0,0,0,0.0
2022-05-06,1041,1,1,21,18.3,0,0,104.54,24,0,0,0,0,3.2188758248682006,104.54,2022,5,6,18,4,0.0,0.0,0.0,0.0,41,0,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.6,2.6331223544175333,0.12782147351541423,28,0.77,576.8,22.99,599.79,350,16.99,250,1,0,1,0,1,0.096
2022-05-07,1049,5,5,26,8.89,0,0,101.27,27,0,0,0,0,3.332204510175204,101.27,2022,5,7,18,5,0.0,0.0,0.0,0.0,49,4,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.666666666666668,5.262791055796316,0.2546511801191766,24,0.93,496.0,42.54,538.54,269,13.02,270,1,0,1,1,1,0.035
2022-05-08,1046,2,9,21,25.0,0,0,111.44,22,0,0,0,0,3.1354942159291497,111.44,2022,5,8,18,6,0.0,0.0,0.0,0.0,46,8,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.2,3.3266599866332403,0.17326354097048127,29,0.82,556.8,29.56,586.36,384,20.0,203,1,1,0,0,0,0.062
2022-05-08,1022,3,1,20,26.47,0,0,97.76,20,0,0,0,0,3.044522437723423,97.76,2022,5,8,18,6,9.0,0.0,0.0,0.0,22,0,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.11764705882353,4.270280332442714,0.2122653966418893,13,0.74,261.53,25.4,286.93,402,19.98,0,0,0,0,0,0,0.0
2022-05-09,1016,5,5,18,29.67,0,1,106.24,17,0,0,0,0,2.8903717578961645,106.24,2022,5,9,19,0,0.0,0.0,0.0,0.0,16,4,0.0,0.0,999,0.0,0.0,1.0,1.0,0,0.0,0,21.5,5.128352561983234,0.23852802613875507,23,0.92,494.5,40.58,535.08,301,14.0,235,1,0,1,0,0,0.035
2022-05-09,1040,5,7,21,44.31,0,0,113.84,29,0,0,0,0,3.4011973816621555,113.84,2022,5,9,19,0,0.0,0.0,0.0,0.0,40,6,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.0,3.9370039370059047,0.19685019685029523,11,0.6,220.0,21.54,241.54,320,16.0,0,0,0,0,0,0,0.0
2022-05-10,1008,3,6,17,10.59,0,0,99.95,22,0,0,0,0,3.1354942159291497,99.95,2022,5,10,19,1,0.0,0.0,0.0,0.0,8,5,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,16.5,4.453463071962462,0.2699068528462098,27,0.76,445.5,38.18,483.68,314,19.03,170,1,1,0,1,0,0.084
2022-05-10,1028,5,7,23,41.95,0,0,95.31,18,0,0,0,0,2.9444389791664403,95.31,2022,5,10,19,1,0.0,0.0,0.0,0.0,28,6,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,22.333333333333332,2.3979157616563596,0.10736936246222506,3,0.96,67.0,6.85,73.85,268,12.0,0,0,0,1,0,0,0.0
2022-05-11,1025,1,5,16,45.61,0,1,104.96,14,0,0,0,0,2.70805020110221,104.96,2022,5,11,19,2,0.0,0.0,0.0,0.0,25,4,0.0,0.0,999,0.0,0.0,1.0,1.0,0,0.0,0,20.133333333333333,3.7581657126595047,0.18666385990030654,8,0.85,161.07,17.54,178.61,101,5.02,78,1,0,0,0,0,0.065
2022-05-11,1017,1,2,18,29.23,1,0,108.76,33,0,0,0,0,3.5263605246161616,108.76,2022,5,11,19,2,0.0,0.0,0.0,0.0,17,1,1.0,1.0,0,0.0,29.23,0.0,0.0,999,0.0,0,19.636363636363637,3.354779494176249,0.1708452520182349,12,0.69,235.64,19.18,254.81,118,6.01,137,1,1,0,0,0,0.166
2022-05-14,1026,2,3,18,43.59,0,0,98.03,17,0,0,0,0,2.8903717578961645,98.03,2022,5,14,19,5,0.0,0.0,0.0,0.0,26,2,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.5,4.183300132670377,0.2145282119318142,25,0.62,487.5,34.51,522.01,195,10.0,328,1,1,0,0,0,0.238
2022-05-14,1000,5,4,16,27.26,1,0,95.21,31,0,0,0,0,3.4657359027997265,95.21,2022,5,14,19,5,0.0,0.0,0.0,0.0,0,3,1.0,1.0,0,0.0,27.26,0.0,0.0,999,0.0,0,21.0,4.041451884327381,0.19245008972987526,3,0.6,63.0,11.55,74.55,357,17.0,0,0,0,1,0,1,0.0
2022-05-15,1012,5,7,22,34.96,0,0,110.31,15,0,0,0,0,2.772588722239781,110.31,2022,5,15,19,6,0.0,0.0,0.0,0.0,12,6,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.625,3.583194903195431,0.1825831797806589,11,0.64,215.88,19.61,235.48,236,12.03,0,0,1,0,0,0,0.0
2022-05-17,1040,5,7,23,32.69,0,0,91.69,32,0,0,0,0,3.4965075614664802,91.69,2022,5,17,20,1,29.0,0.0,0.0,0.0,40,6,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.0,3.9370039370059047,0.19685019685029523,11,0.6,220.0,21.54,241.54,320,16.0,0,0,0,0,0,0,0.0
2022-05-17,1016,5,3,21,47.97,0,1,111.63,21,0,0,0,0,3.091042453358316,111.63,2022,5,17,20,1,0.0,0.0,0.0,0.0,16,2,0.0,0.0,999,0.0,0.0,1.0,1.0,0,0.0,0,16.77777777777778,5.068968775248517,0.3021239667366665,23,0.92,385.89,40.11,426.0,336,20.03,90,1,1,0,1,0,0.017
2022-05-18,1048,2,2,17,15.9,0,1,111.3,15,0,0,0,0,2.772588722239781,111.3,2022,5,18,20,2,0.0,0.0,0.0,0.0,48,1,0.0,0.0,999,0.0,0.0,1.0,1.0,0,0.0,0,17.23076923076923,4.342692063567755,0.2520312358320572,7,0.76,120.62,18.96,139.57,121,7.02,19,1,1,0,1,0,0.032
2022-05-18,1025,3,5,14,43.03,0,1,112.8,13,0,0,0,0,2.639057329615259,112.8,2022,5,18,20,2,14.0,0.0,0.0,0.0,25,4,0.0,0.0,999,0.0,0.0,2.0,2.0,0,14.0,0,20.133333333333333,3.7581657126595047,0.18666385990030654,8,0.85,161.07,17.54,178.61,101,5.02,78,1,0,0,0,0,0.065
2022-05-19,1002,3,9,15,46.58,0,0,102.88,11,0,0,0,0,2.4849066497880004,102.88,2022,5,19,20,3,0.0,0.0,0.0,0.0,2,8,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.833333333333332,4.665476038590989,0.24772439142961006,9,0.94,169.5,23.09,192.59,301,15.98,0,0,1,0,0,0,0.0
2022-05-20,1006,1,10,22,46.22,1,0,107.37,34,0,0,0,0,3.5553480614894135,107.37,2022,5,20,20,4,0.0,0.0,0.0,0.0,6,9,1.0,1.0,0,0.0,46.22,0.0,0.0,999,0.0,0,19.076923076923077,3.252218177939954,0.1704791786823363,21,0.82,400.62,24.59,425.21,172,9.02,254,1,1,0,0,0,0.107
2022-05-21,1021,5,9,16,32.58,1,1,94.66,30,0,0,0,0,3.4339872044851463,94.66,2022,5,21,20,5,0.0,0.0,0.0,0.0,21,8,1.0,1.0,0,0.0,32.58,1.0,1.0,0,0.0,1,18.125,4.823676724538776,0.26613388825041523,24,0.97,435.0,38.99,473.99,236,13.02,238,1,1,0,1,0,0.015
2022-05-21,1049,3,4,21,34.7,0,0,86.64,26,0,0,0,0,3.295836866004329,86.64,2022,5,21,20,5,0.0,0.0,0.0,0.0,49,3,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.75,3.4410622038709326,0.16583432307811724,24,0.93,498.0,27.82,525.82,332,16.0,194,1,0,1,0,0,0.026
2022-05-22,1011,1,4,17,16.72,1,0,100.21,24,0,0,0,0,3.2188758248682006,100.21,2022,5,22,20,6,0.0,0.0,0.0,0.0,11,3,1.0,1.0,0,0.0,16.72,0.0,0.0,999,0.0,0,19.142857142857142,4.22186875970533,0.22054538296968143,22,0.87,421.14,32.67,453.82,115,6.01,339,1,1,0,0,0,0.097
2022-05-22,1025,5,10,18,21.33,0,0,83.66,17,0,0,0,0,2.8903717578961645,83.66,2022,5,22,20,6,0.0,0.0,0.0,0.0,25,9,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.4,3.7568984168174833,0.19365455756791153,8,0.85,155.2,17.53,172.73,116,5.98,57,1,1,0,0,0,0.049
2022-05-23,1031,1,4,21,23.63,1,0,84.51,33,0,0,0,0,3.5263605246161616,84.51,2022,5,23,21,0,0.0,0.0,0.0,0.0,31,3,1.0,1.0,0,0.0,23.63,0.0,0.0,999,0.0,0,19.5,3.7032803990902057,0.18991181533795926,26,0.67,507.0,31.16,538.16,351,18.0,188,1,1,0,0,0,0.115
2022-05-24,1009,3,1,19,14.54,0,0,105.64,20,0,0,0,0,3.044522437723423,105.64,2022,5,24,21,1,26.0,0.0,0.0,0.0,9,0,0.0,0.0,999,0.0,0.0,1.0,1.0,1,0.0,0,21.266666666666666,3.369329451445933,0.15843241934698746,16,0.93,340.27,22.24,362.5,362,17.02,1,1,0,1,0,0,0.0
2022-05-24,1034,3,10,17,14.72,0,0,98.18,17,0,0,0,0,2.8903717578961645,98.18,2022,5,24,21,1,0.0,0.0,0.0,0.0,34,9,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.0,3.40587727318528,0.18921540406584889,21,0.78,378.0,25.75,403.75,234,13.0,170,1,1,0,0,0,0.092
2022-05-26,1009,2,9,28,8.37,0,0,98.35,33,0,0,0,0,3.5263605246161616,98.35,2022,5,26,21,3,0.0,0.0,0.0,0.0,9,8,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.1,5.195083145522204,0.2719938819645133,16,0.93,305.6,34.29,339.89,172,9.01,168,1,1,0,1,0,0.035
2022-05-26,1037,5,5,18,20.89,0,0,108.47,18,0,0,0,0,2.9444389791664403,108.47,2022,5,26,21,3,16.0,0.0,0.0,0.0,37,4,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,21.181818181818183,3.816233269028029,0.1801655191386623,16,0.89,338.91,25.19,364.1,191,9.02,174,1,0,1,0,0,0.052
2022-05-27,1045,3,7,14,11.14,1,0,90.4,23,0,0,0,0,3.1780538303479458,90.4,2022,5,27,21,4,20.0,0.0,0.0,0.0,45,6,1.0,1.0,0,20.0,11.14,1.0,1.0,1,0.0,0,21.933333333333334,4.905778905196061,0.223667731239942,12,0.65,263.2,28.04,291.24,241,10.99,51,1,0,1,0,1,0.06
2022-05-27,1028,4,2,20,28.72,1,0,121.13,31,0,0,0,0,3.4657359027997265,121.13,2022,5,27,21,4,0.0,0.0,0.0,0.0,28,1,1.0,1.0,0,0.0,28.72,0.0,0.0,999,0.0,0,21.1,2.884826203122507,0.1367216210010667,3,0.96,63.3,8.24,71.54,232,11.0,0,0,0,1,0,0,0.0
2022-05-28,1023,1,6,21,19.87,0,0,112.3,23,0,0,0,0,3.1780538303479458,112.3,2022,5,28,21,5,32.0,0.0,0.0,0.0,23,5,1.0,1.0,1,0.0,0.0,1.0,1.0,1,0.0,0,20.3,4.110960958218892,0.2025103920304873,30,0.91,609.0,37.15,646.15,406,20.0,241,1,0,1,0,0,0.033
2022-05-28,1033,3,4,28,30.75,0,1,97.84,30,0,0,0,0,3.4339872044851463,97.84,2022,5,28,21,5,0.0,0.0,0.0,0.0,33,3,0.0,0.0,999,0.0,0.0,1.0,1.0,0,0.0,0,19.529411764705884,3.9704793013379303,0.20330767506850847,4,0.61,78.12,13.1,91.22,312,15.98,0,0,1,0,0,0,0.0
2022-05-29,1035,4,4,23,34.46,1,1,98.47,33,0,0,0,0,3.5263605246161616,98.47,2022,5,29,21,6,0.0,0.0,0.0,0.0,35,3,1.0,1.0,0,0.0,34.46,1.0,1.0,0,0.0,1,23.333333333333332,4.092676385936225,0.17540041654012395,10,0.95,233.33,21.35,254.69,327,14.01,0,0,0,1,0,0,0.0
2022-05-29,1000,2,3,20,19.85,0,0,94.9,22,0,0,0,0,3.1354942159291497,94.9,2022,5,29,21,6,0.0,0.0,0.0,0.0,0,2,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,17.9,4.228212125447088,0.236212967902072,3,0.6,53.7,12.08,65.78,358,20.0,0,0,1,0,0,0,0.0
2022-05-31,1035,5,6,19,34.43,0,0,99.44,17,0,0,0,0,2.8903717578961645,99.44,2022,5,31,22,1,0.0,0.0,0.0,0.0,35,5,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.583333333333332,5.8068663640294815,0.2965208356100161,10,0.95,195.83,30.3,226.13,157,8.02,70,1,1,0,1,0,0.015
2022-06-02,1046,1,8,19,9.22,1,0,99.77,31,0,0,0,0,3.4657359027997265,99.77,2022,6,2,22,3,0.0,0.0,0.0,0.0,46,7,1.0,1.0,0,0.0,9.22,0.0,0.0,999,0.0,0,20.625,6.5013734812620285,0.31521810818240137,29,0.82,598.12,57.77,655.89,144,6.98,512,1,0,1,1,1,0.14
2022-06-03,1008,2,6,15,34.21,0,0,96.12,17,0,0,0,0,2.8903717578961645,96.12,2022,6,3,22,4,22.0,0.0,0.0,0.0,8,5,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,16.5,4.453463071962462,0.2699068528462098,27,0.76,445.5,38.18,483.68,314,19.03,170,1,1,0,1,0,0.084
2022-06-03,1043,1,1,19,41.27,1,0,91.72,27,0,0,0,0,3.332204510175204,91.72,2022,6,3,22,4,6.0,0.0,0.0,0.0,43,0,1.0,1.0,0,6.0,41.27,0.0,0.0,999,0.0,0,19.0,3.1304951684997047,0.16476290360524762,6,0.71,114.0,12.65,126.65,285,15.0,0,0,1,0,0,0,0.0
2022-06-03,1024,4,10,19,19.23,0,0,111.62,22,0,0,0,0,3.1354942159291497,111.62,2022,6,3,22,4,27.0,0.0,0.0,0.0,24,9,1.0,1.0,1,0.0,0.0,0.0,0.0,999,0.0,0,23.166666666666668,6.012613005301035,0.2595372520273828,19,0.68,440.17,43.24,483.41,162,6.99,322,1,0,1,1,1,0.213
2022-06-04,1016,5,7,23,9.69,0,0,110.84,25,0,0,0,0,3.258096538021482,110.84,2022,6,4,22,5,0.0,0.0,0.0,0.0,16,6,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.11111111111111,5.063001770501821,0.2517514692514718,23,0.92,462.56,40.06,502.62,161,8.01,342,1,0,0,1,0,0.054
2022-06-05,1025,5,7,26,39.49,1,0,109.19,28,0,0,0,0,3.367295829986474,109.19,2022,6,5,22,6,0.0,0.0,0.0,0.0,25,6,1.0,1.0,0,0.0,39.49,0.0,0.0,999,0.0,0,19.77777777777778,4.918784854457901,0.2487026050006804,8,0.85,158.22,22.96,181.18,297,15.02,0,0,0,0,1,0,0.0
2022-06-05,1041,1,6,16,38.12,0,0,93.38,12,0,0,0,0,2.5649493574615367,93.38,2022,6,5,22,6,0.0,0.0,0.0,0.0,41,5,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.428571428571427,3.13084617990054,0.16989087797909908,28,0.77,516.0,27.34,543.34,332,18.02,212,1,1,0,0,0,0.089
2022-06-08,1022,2,2,20,9.93,0,0,106.65,19,0,0,0,0,2.995732273553991,106.65,2022,6,8,23,2,0.0,0.0,0.0,0.0,22,1,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.384615384615383,4.500712194354383,0.2448086130820376,13,0.74,239.0,26.78,265.78,313,17.03,0,0,1,0,0,0,0.0
2022-06-08,1025,5,5,20,20.73,1,0,91.13,27,0,0,0,0,3.332204510175204,91.13,2022,6,8,23,2,13.0,0.0,0.0,0.0,25,4,1.0,1.0,0,13.0,20.73,2.0,2.0,1,0.0,0,20.133333333333333,3.7581657126595047,0.18666385990030654,8,0.85,161.07,17.54,178.61,101,5.02,78,1,0,0,0,0,0.065
2022-06-09,1017,2,1,15,27.35,0,0,87.43,12,0,0,0,0,2.5649493574615367,87.43,2022,6,9,23,3,31.0,0.0,0.0,0.0,17,0,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,19.071428571428573,5.165928105075911,0.27087263472308143,12,0.69,228.86,29.53,258.38,172,9.02,87,1,1,0,1,0,0.104
2022-06-10,1010,4,8,22,29.3,0,0,87.95,20,0,0,0,0,3.044522437723423,87.95,2022,6,10,23,4,0.0,0.0,0.0,0.0,10,7,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,21.375,4.138236339311712,0.19360170008475847,5,0.7,106.88,15.27,122.14,235,10.99,0,0,0,1,0,1,0.0
2022-06-10,1013,1,1,27,6.95,1,0,112.32,34,0,0,0,0,3.5553480614894135,112.32,2022,6,10,23,4,0.0,0.0,0.0,0.0,13,0,1.0,1.0,0,0.0,6.95,0.0,0.0,999,0.0,0,21.818181818181817,4.963067058990301,0.22747390687038882,28,0.81,610.91,43.33,654.24,284,13.02,371,1,0,1,0,0,0.108
